2011-01-04 16:20,1,BKN,M
2011-01-04 17:20,1,BKN,M
2011-01-04 18:20,1,M,M
2011-01-04 19:20,1,M,M
2011-01-04 20:20,1,M,M
2011-01-04 21:20,0,M,M
2011-01-04 22:20,0,M,M
2011-01-04 23:20,-1,M,M
2011-01-05 00:20,-1,M,M
2011-01-05 01:20,-2,M,M
2011-01-05 02:20,-2,M,M
2011-01-05 03:20,-2,M,M
2011-01-05 04:20,-2,M,M
2011-01-05 05:20,-2,M,M
2011-01-05 06:20,-2,M,M
2011-01-05 07:20,-2,M,M
2011-01-05 08:20,-2,M,M
2011-01-05 09:20,-2,M,M
2011-01-05 10:20,-2,M,M
2011-01-05 11:20,-1,M,M
2011-01-05 12:20,-1,M,M
2011-01-05 13:20,-1,FEW,M
2011-01-05 14:20,-1,M,M
2011-01-05 15:20,-2,M,M
2011-01-05 16:20,-2,M,M
2011-01-05 17:20,-3,M,M
2011-01-05 18:20,-4,M,M
2011-01-05 19:20,-4,SCT,M
2011-01-05 20:20,-4,M,M
2011-01-05 21:20,-5,M,M
2011-01-05 22:20,-4,M,M
2011-01-05 23:20,-4,BKN,M
2011-01-06 00:20,-3,BKN,M
2011-01-06 01:20,-2,BKN,M
2011-01-06 02:20,-1,BKN,-FZRA
2011-01-06 03:20,-1,BKN,-FZRA
2011-01-06 04:20,1,BKN,M
2011-01-06 05:20,1,BKN,RA
2011-01-06 06:20,1,FEW,RASN
2011-01-06 07:20,2,SCT,RA
2011-01-06 08:20,2,FEW,-RA
2011-01-06 09:20,2,FEW,BR
2011-01-06 10:20,2,BKN,BR
2011-01-06 11:20,2,BKN,BR
2011-01-06 12:20,3,OVC,BR
2011-01-06 13:20,3,OVC,BR
2011-01-06 14:20,3,OVC,FG
2011-01-06 15:20,3,BKN,-RA BR
2011-01-06 16:20,3,BKN,-RADZ BR
2011-01-06 17:20,3,SCT,RADZ BR
2011-01-06 18:20,3,SCT,RADZ BR
2011-01-06 19:20,3,SCT,RADZ BR
2011-01-06 20:20,3,SCT,RADZ BR
2011-01-06 21:20,3,FEW,RADZ MIFG BR
2011-01-06 22:20,3,SCT,RADZ BCFG MIFG
2011-01-06 23:20,2,BKN,-RADZ BR
2011-01-07 00:20,2,SCT,BR
2011-01-07 01:20,2,BKN,M
2011-01-07 02:20,2,BKN,BR
2011-01-07 03:20,2,BKN,BR
2011-01-07 04:20,2,BKN,BR
2011-01-07 11:20,2,FEW,M
2011-01-07 12:20,2,BKN,M
2011-01-07 13:20,2,BKN,BR
2011-01-07 14:20,2,OVC,BR
2011-01-07 15:20,2,FEW,BR
2011-01-07 16:20,2,BKN,-RADZ BR
2011-01-07 17:20,2,SCT,M
2011-01-07 18:20,2,BKN,M
2011-01-07 19:20,2,BKN,-DZ BR
2011-01-07 20:20,3,BKN,-RA BR
2011-01-07 21:20,3,BKN,RA
2011-01-07 22:20,3,BKN,-DZ BR
2011-01-07 23:20,3,BKN,-RA BR
2011-01-08 01:20,4,BKN,BR
2011-01-08 02:20,4,BKN,M
2011-01-08 03:20,5,SCT,M
2011-01-08 04:20,6,FEW,M
2011-01-08 05:20,6,M,M
2011-01-08 06:20,6,M,M
2011-01-08 07:20,5,FEW,M
2011-01-08 08:20,6,FEW,M
2011-01-08 09:20,7,FEW,M
2011-01-08 10:20,8,FEW,M
2011-01-08 11:20,9,SCT,M
2011-01-08 12:20,10,FEW,M
2011-01-08 13:20,11,SCT,M
2011-01-08 14:20,11,M,M
2011-01-08 15:20,11,FEW,M
2011-01-08 16:20,11,FEW,M
2011-01-08 17:20,11,SCT,M
2011-01-08 18:20,11,BKN,-RA
2011-01-08 19:20,10,FEW,M
2011-01-08 20:20,10,FEW,M
2011-01-08 21:20,10,FEW,M
2011-01-08 22:20,9,FEW,M
2011-01-08 23:20,8,FEW,M
2011-01-09 00:20,6,BKN,M
2011-01-09 01:20,5,FEW,-RA
2011-01-09 02:20,5,FEW,-RA
2011-01-09 03:20,5,FEW,-RA
2011-01-09 04:20,4,FEW,-RA
2011-01-09 05:20,4,FEW,RA
2011-01-09 06:20,4,SCT,M
2011-01-09 07:20,3,M,M
2011-01-09 08:20,3,M,M
2011-01-09 09:20,4,M,M
2011-01-09 10:20,4,FEW,M
2011-01-09 11:20,4,BKN,M
2011-01-09 12:20,5,BKN,M
2011-01-09 13:20,5,BKN,M
2011-01-09 14:20,4,SCT,M
2011-01-09 15:20,4,FEW,M
2011-01-09 16:20,3,BKN,M
2011-01-09 17:20,4,BKN,M
2011-01-09 18:20,4,BKN,M
2011-01-09 19:20,4,BKN,M
2011-01-09 20:20,3,FEW,M
2011-01-09 21:20,3,FEW,M
2011-01-09 22:20,3,BKN,M
2011-01-09 23:20,3,BKN,M
2011-01-10 00:20,3,BKN,M
2011-01-10 01:20,3,SCT,M
2011-01-10 02:20,1,M,M
2011-01-10 03:20,2,SCT,M
2011-01-10 04:20,1,BKN,M
2011-01-10 05:20,1,FEW,M
2011-01-10 06:20,1,BKN,M
2011-01-10 07:20,2,BKN,M
2011-01-10 08:20,1,BKN,BR
2011-01-10 09:20,1,BKN,BR
2011-01-10 10:20,1,BKN,BR
2011-01-10 11:20,2,BKN,BR
2011-01-10 12:20,2,BKN,BR
2011-01-10 13:20,3,BKN,BR
2011-01-10 14:20,3,SCT,M
2011-01-10 15:20,2,FEW,M
2011-01-10 16:20,2,NSC,M
2011-01-10 17:20,2,M,M
2011-01-10 18:20,2,M,M
2011-01-10 19:20,1,M,M
2011-01-10 20:20,1,M,M
2011-01-10 21:20,0,M,M
2011-01-10 22:20,0,M,M
2011-01-10 23:20,0,M,M
2011-01-11 00:20,-1,M,M
2011-01-11 01:20,-2,M,M
2011-01-11 02:20,-2,M,M
2011-01-11 03:20,-2,M,M
2011-01-11 04:20,-2,FEW,M
2011-01-11 05:20,-2,BKN,BR
2011-01-11 06:20,-2,BKN,BR
2011-01-11 07:20,-1,FEW,BR
2011-01-11 08:20,-1,BKN,M
2011-01-11 09:20,-1,BKN,M
2011-01-11 10:20,-1,BKN,M
2011-01-11 11:20,0,SCT,M
2011-01-11 17:20,1,BKN,-SNRA
2011-01-11 18:20,2,BKN,-RA
2011-01-11 19:20,2,FEW,-RADZ
2011-01-11 20:20,3,SCT,M
2011-01-11 21:20,3,BKN,-DZ
2011-01-11 22:20,3,FEW,-DZ BR
2011-01-11 23:20,3,BKN,-DZ BR
2011-01-12 01:20,4,BKN,M
2011-01-12 02:20,4,SCT,M
2011-01-12 03:20,4,SCT,M
2011-01-12 04:20,3,BKN,M
2011-01-12 05:20,3,FEW,M
2011-01-12 06:20,3,FEW,M
2011-01-12 07:20,3,SCT,M
2011-01-12 08:20,3,BKN,M
2011-01-12 09:20,3,FEW,M
2011-01-12 10:20,3,FEW,M
2011-01-12 11:20,3,FEW,M
2011-01-12 12:20,3,SCT,M
2011-01-12 13:20,4,SCT,M
2011-01-12 14:20,3,FEW,M
2011-01-12 15:20,3,FEW,-RA
2011-01-12 16:20,3,FEW,M
2011-01-12 17:20,4,SCT,M
2011-01-12 18:20,3,FEW,M
2011-01-12 19:20,3,BKN,-RADZ BR
2011-01-12 20:20,3,FEW,-RADZ BR
2011-01-12 21:20,3,FEW,-DZ BR
2011-01-12 22:20,3,SCT,-DZ BR
2011-01-12 23:20,4,SCT,-DZ BR
2011-01-13 00:20,4,SCT,-DZ BR
2011-01-13 01:20,4,BKN,DZ BR
2011-01-13 02:20,5,SCT,-DZ BR
2011-01-13 03:20,5,SCT,BR
2011-01-13 04:20,5,SCT,BR
2011-01-13 05:20,5,FEW,BR
2011-01-13 06:20,5,FEW,-DZ BR
2011-01-13 07:20,5,FEW,-DZ BR
2011-01-13 08:20,4,BKN,-DZ BR
2011-01-13 09:20,5,FEW,-DZ BR
2011-01-13 10:20,5,FEW,M
2011-01-13 11:20,5,SCT,M
2011-01-13 12:20,5,FEW,M
2011-01-13 13:20,5,SCT,-RA BR
2011-01-13 14:20,5,FEW,RA BR
2011-01-13 15:20,5,FEW,RADZ BR
2011-01-13 16:20,6,SCT,RADZ BR
2011-01-13 17:20,6,SCT,RADZ BR
2011-01-13 18:20,6,SCT,-DZ BR
2011-01-13 19:20,8,FEW,-DZRA BR
2011-01-13 20:20,8,BKN,-DZRA BR
2011-01-13 21:20,9,SCT,-DZ BR
2011-01-13 22:20,9,BKN,-DZ BR
2011-01-13 23:20,9,SCT,-DZ BR
2011-01-14 00:20,9,FEW,-DZ BR
2011-01-14 01:20,9,FEW,M
2011-01-14 02:20,9,FEW,M
2011-01-14 03:20,9,SCT,BR
2011-01-14 04:20,9,OVC,BR
2011-01-14 05:20,9,FEW,-RA BR
2011-01-14 06:20,9,FEW,-DZ BR
2011-01-14 07:20,9,FEW,-RADZ BR
2011-01-14 08:20,9,FEW,-RADZ BR
2011-01-14 09:20,10,FEW,RADZ BR
2011-01-14 10:20,10,SCT,-DZRA BR
2011-01-14 11:20,10,FEW,-DZRA BR
2011-01-14 12:20,10,SCT,DZRA BR
2011-01-14 13:20,10,SCT,-DZ BR
2011-01-14 14:20,10,SCT,DZ
2011-01-14 15:20,10,SCT,-DZ BR
2011-01-14 16:20,10,FEW,-DZ
2011-01-14 17:20,10,FEW,-DZ
2011-01-14 18:20,10,SCT,-DZ BR
2011-01-14 19:20,10,SCT,-DZ
2011-01-14 20:20,10,SCT,RA
2011-01-14 21:20,10,FEW,RA
2011-01-14 22:20,9,SCT,-RA
2011-01-14 23:20,9,SCT,RA
2011-01-15 00:20,9,BKN,-RA
2011-01-15 01:20,9,SCT,-RA
2011-01-15 02:20,8,FEW,-RA
2011-01-15 03:20,8,FEW,M
2011-01-15 04:20,8,FEW,M
2011-01-15 05:20,8,FEW,M
2011-01-15 06:20,7,FEW,M
2011-01-15 07:20,7,BKN,M
2011-01-15 08:20,7,BKN,M
2011-01-15 09:20,7,SCT,M
2011-01-15 10:20,7,FEW,M
2011-01-15 11:20,7,BKN,M
2011-01-15 12:20,8,BKN,M
2011-01-15 13:20,8,FEW,M
2011-01-15 14:20,8,FEW,M
2011-01-15 15:20,9,FEW,M
2011-01-15 16:20,9,FEW,M
2011-01-15 17:20,9,FEW,RA
2011-01-15 18:20,8,FEW,RA
2011-01-15 19:20,8,SCT,-RA
2011-01-15 20:20,8,SCT,-RADZ
2011-01-15 21:20,9,BKN,M
2011-01-15 22:20,9,BKN,M
2011-01-15 23:20,9,BKN,M
2011-01-16 00:20,9,BKN,M
2011-01-16 01:20,10,BKN,M
2011-01-16 02:20,9,BKN,M
2011-01-16 03:20,9,BKN,M
2011-01-16 04:20,9,BKN,M
2011-01-16 05:20,8,BKN,M
2011-01-16 06:20,8,BKN,M
2011-01-16 07:20,8,BKN,M
2011-01-16 08:20,9,FEW,M
2011-01-16 09:20,9,FEW,M
2011-01-16 10:20,9,FEW,M
2011-01-16 11:20,10,SCT,M
2011-01-16 12:20,10,SCT,M
2011-01-16 13:20,11,BKN,M
2011-01-16 14:20,11,FEW,M
2011-01-16 15:20,10,M,M
2011-01-16 16:20,10,M,M
2011-01-16 17:20,9,M,M
2011-01-16 18:20,9,M,M
2011-01-16 19:20,8,M,M
2011-01-16 20:20,9,M,M
2011-01-16 21:20,9,M,M
2011-01-16 22:20,9,M,M
2011-01-16 23:20,9,M,M
2011-01-17 00:20,9,M,M
2011-01-17 01:20,8,M,M
2011-01-17 02:20,8,M,M
2011-01-17 03:20,8,SCT,M
2011-01-17 04:20,8,FEW,M
2011-01-17 05:20,8,BKN,M
2011-01-17 06:20,8,BKN,M
2011-01-17 07:20,8,BKN,M
2011-01-17 08:20,8,FEW,-DZ
2011-01-17 09:20,8,BKN,-DZ
2011-01-17 10:20,8,BKN,M
2011-01-17 11:20,8,OVC,M
2011-01-17 12:20,8,BKN,M
2011-01-17 13:20,9,OVC,M
2011-01-17 14:20,9,FEW,-RADZ
2011-01-17 15:20,9,OVC,M
2011-01-17 16:20,9,OVC,M
2011-01-17 17:20,9,FEW,M
2011-01-17 18:20,9,FEW,M
2011-01-17 19:20,9,BKN,M
2011-01-17 20:20,8,BKN,RA
2011-01-17 21:20,8,FEW,-RA
2011-01-17 22:20,8,FEW,-RA
2011-01-17 23:20,8,BKN,-DZ
2011-01-18 00:20,8,BKN,BR
2011-01-18 01:20,8,SCT,-RADZ BR
2011-01-18 02:20,7,SCT,-DZ
2011-01-18 03:20,5,FEW,M
2011-01-18 04:20,4,BKN,M
2011-01-18 05:20,3,FEW,M
2011-01-18 06:20,4,FEW,M
2011-01-18 07:20,4,FEW,M
2011-01-18 08:20,4,FEW,M
2011-01-18 09:20,5,FEW,M
2011-01-18 10:20,5,FEW,M
2011-01-18 11:20,5,SCT,M
2011-01-18 12:20,5,FEW,M
2011-01-18 13:20,5,FEW,M
2011-01-18 14:20,5,SCT,M
2011-01-18 15:20,5,FEW,M
2011-01-18 16:20,5,SCT,M
2011-01-18 17:20,5,BKN,M
2011-01-18 18:20,5,BKN,M
2011-01-18 19:20,4,BKN,-RA
2011-01-18 20:20,4,BKN,M
2011-01-18 21:20,4,BKN,M
2011-01-18 22:20,4,BKN,BR
2011-01-18 23:20,4,BKN,BR
2011-01-19 00:20,4,SCT,M
2011-01-19 01:20,4,SCT,M
2011-01-19 02:20,3,FEW,M
2011-01-19 03:20,4,BKN,BR
2011-01-19 04:20,4,BKN,BR
2011-01-19 05:20,3,BKN,-RA BR
2011-01-19 06:20,3,FEW,-SHRA
2011-01-19 07:20,3,FEW,M
2011-01-19 08:20,4,BKN,-SHRA BR
2011-01-19 09:20,4,FEW,M
2011-01-19 10:20,4,FEW,M
2011-01-19 11:20,4,FEW,M
2011-01-19 12:20,5,FEW,-SHRA
2011-01-19 13:20,4,FEW,M
2011-01-19 14:20,4,FEW,M
2011-01-19 15:20,4,FEW,M
2011-01-19 16:20,3,SCT,M
2011-01-19 17:20,3,SCT,M
2011-01-19 18:20,3,FEW,M
2011-01-19 19:20,2,FEW,M
2011-01-19 20:20,2,BKN,BR
2011-01-19 21:20,1,FEW,BR
2011-01-19 22:20,1,FEW,BR
2011-01-19 23:20,1,FEW,BR
2011-01-20 00:20,1,FEW,BR
2011-01-20 01:20,1,FEW,BR
2011-01-20 02:20,1,SCT,BR
2011-01-20 03:20,1,BKN,M
2011-01-20 04:20,0,BKN,M
2011-01-20 05:20,0,BKN,M
2011-01-20 06:20,0,BKN,M
2011-01-20 07:20,0,BKN,M
2011-01-20 08:20,0,BKN,M
2011-01-20 09:20,0,FEW,M
2011-01-20 10:20,1,BKN,M
2011-01-20 11:20,0,BKN,M
2011-01-20 12:20,1,BKN,M
2011-01-20 13:20,1,FEW,M
2011-01-20 14:20,1,BKN,M
2011-01-20 15:20,0,BKN,M
2011-01-20 16:20,0,BKN,M
2011-01-20 17:20,0,BKN,M
2011-01-20 18:20,-1,BKN,M
2011-01-20 19:20,-1,BKN,M
2011-01-20 20:20,-1,BKN,M
2011-01-20 21:20,-1,BKN,M
2011-01-20 22:20,-2,BKN,M
2011-01-20 23:20,-2,BKN,M
2011-01-21 00:20,-2,FEW,M
2011-01-21 01:20,-2,BKN,M
2011-01-21 02:20,-2,BKN,BR
2011-01-21 03:20,-2,FEW,BR
2011-01-21 04:20,-2,SCT,BR
2011-01-21 05:20,-2,FEW,BR
2011-01-21 06:20,-2,SCT,BR
2011-01-21 07:20,-2,FEW,BR
2011-01-21 08:20,-1,FEW,BR
2011-01-21 09:20,-1,OVC,BR
2011-01-21 10:20,-1,FEW,BR
2011-01-21 11:20,0,BKN,BR
2011-01-21 12:20,0,BKN,BR
2011-01-21 13:20,0,BKN,BR
2011-01-21 14:20,1,BKN,BR
2011-01-21 15:20,1,SCT,BR
2011-01-21 16:20,1,FEW,BR
2011-01-21 17:20,1,BKN,M
2011-01-21 18:20,1,BKN,M
2011-01-21 19:20,1,OVC,M
2011-01-21 20:20,1,OVC,M
2011-01-21 21:20,1,OVC,M
2011-01-21 22:20,1,OVC,M
2011-01-21 23:20,0,FEW,M
2011-01-22 00:20,0,OVC,-SN
2011-01-22 01:20,0,FEW,SN
2011-01-22 02:20,0,FEW,-SN BR
2011-01-22 03:20,0,FEW,-SN BR
2011-01-22 04:20,0,OVC,-SN BR
2011-01-22 05:20,0,FEW,BR
2011-01-22 06:20,0,SCT,BR
2011-01-22 07:20,1,OVC,FG
2011-01-22 08:20,1,OVC,FG
2011-01-22 09:20,1,SCT,FG
2011-01-22 10:20,2,SCT,BR
2011-01-22 11:20,2,BKN,BR
2011-01-22 12:20,2,FEW,M
2011-01-22 13:20,2,BKN,BR
2011-01-22 14:20,2,BKN,BR
2011-01-22 15:20,2,BKN,BR
2011-01-22 16:20,2,OVC,BR
2011-01-22 17:20,2,SCT,BR
2011-01-22 18:20,2,SCT,BR
2011-01-22 19:20,2,OVC,BR
2011-01-22 20:20,1,OVC,BR
2011-01-22 21:20,1,FEW,M
2011-01-22 22:20,0,BKN,M
2011-01-22 23:20,0,BKN,BR
2011-01-23 00:20,0,BKN,BR
2011-01-23 01:20,0,BKN,BR
2011-01-23 02:20,0,BKN,BR
2011-01-23 03:20,0,OVC,BR
2011-01-23 04:20,1,OVC,-DZ BR
2011-01-23 05:20,1,OVC,-DZ BR
2011-01-23 06:20,2,FEW,-DZ BR
2011-01-23 07:20,2,FEW,BR
2011-01-23 08:20,2,FEW,BR
2011-01-23 09:20,2,FEW,M
2011-01-23 10:20,2,SCT,M
2011-01-23 11:20,2,FEW,M
2011-01-23 12:20,3,FEW,M
2011-01-23 13:20,3,FEW,M
2011-01-23 14:20,3,FEW,M
2011-01-23 15:20,3,FEW,M
2011-01-23 16:20,2,FEW,M
2011-01-23 17:20,2,FEW,M
2011-01-23 18:20,2,SCT,M
2011-01-23 19:20,2,SCT,BR
2011-01-23 20:20,2,FEW,BR
2011-01-23 21:20,1,SCT,FG
2011-01-23 22:20,0,BKN,BR
2011-01-23 23:20,0,BKN,BR
2011-01-24 00:20,0,BKN,FZFG
2011-01-24 01:20,0,BKN,FG
2011-01-24 02:20,0,BKN,FG
2011-01-24 03:20,0,BKN,FG
2011-01-24 04:20,0,BKN,FG
2011-01-24 05:20,0,BKN,BR
2011-01-24 06:20,0,SCT,BR
2011-01-24 07:20,0,BKN,BR
2011-01-24 08:20,0,SCT,FG
2011-01-24 09:20,1,BKN,-DZ BR
2011-01-24 10:20,2,SCT,BR
2011-01-24 11:20,3,SCT,BR
2011-01-24 12:20,3,FEW,BR
2011-01-24 13:20,4,FEW,BR
2011-01-24 14:20,5,FEW,M
2011-01-24 15:20,5,SCT,M
2011-01-24 16:20,5,FEW,M
2011-01-24 17:20,5,BKN,M
2011-01-24 18:20,4,BKN,-RA
2011-01-24 19:20,4,FEW,M
2011-01-24 20:20,4,BKN,M
2011-01-24 21:20,4,BKN,-RADZ
2011-01-24 22:20,4,BKN,-RADZ BR
2011-01-24 23:20,4,BKN,-RADZ BR
2011-01-25 00:20,4,BKN,-RADZ BR
2011-01-25 01:20,4,BKN,-DZ BR
2011-01-25 02:20,5,SCT,-RA
2011-01-25 03:20,4,FEW,RA
2011-01-25 04:20,4,FEW,RA
2011-01-25 05:20,4,FEW,-RA
2011-01-25 06:20,4,FEW,M
2011-01-25 07:20,3,FEW,-RA
2011-01-25 08:20,3,SCT,M
2011-01-25 09:20,3,SCT,-SHRA
2011-01-25 10:20,3,SCT,M
2011-01-25 11:20,4,BKN,M
2011-01-25 12:20,4,FEW,M
2011-01-25 13:20,4,FEW,-SHRA
2011-01-25 14:20,4,BKN,-RA
2011-01-25 15:20,4,FEW,M
2011-01-25 16:20,4,FEW,M
2011-01-25 17:20,3,FEW,-DZ
2011-01-25 18:20,3,FEW,-DZ
2011-01-25 19:20,2,BKN,-DZ
2011-01-25 20:20,2,BKN,M
2011-01-25 21:20,2,BKN,M
2011-01-25 22:20,2,BKN,-DZ
2011-01-25 23:20,1,BKN,-DZ
2011-01-26 00:20,1,SCT,M
2011-01-26 01:20,1,BKN,M
2011-01-26 02:20,1,SCT,M
2011-01-26 03:20,1,BKN,M
2011-01-26 04:20,1,BKN,M
2011-01-26 05:20,1,BKN,-SN
2011-01-26 06:20,1,FEW,-SN
2011-01-26 07:20,1,SCT,-DZ
2011-01-26 08:20,1,FEW,M
2011-01-26 09:20,1,FEW,M
2011-01-26 10:20,1,FEW,M
2011-01-26 11:20,1,BKN,M
2011-01-26 12:20,1,BKN,M
2011-01-26 13:20,1,FEW,M
2011-01-26 14:20,1,FEW,M
2011-01-26 15:20,1,FEW,-SN
2011-01-26 16:20,0,FEW,-SN
2011-01-26 17:20,0,FEW,M
2011-01-26 18:20,0,FEW,M
2011-01-26 19:20,0,FEW,M
2011-01-26 20:20,-1,FEW,M
2011-01-26 21:20,-1,SCT,M
2011-01-26 22:20,-2,FEW,M
2011-01-26 23:20,-2,FEW,M
2011-01-27 00:20,-2,FEW,M
2011-01-27 01:20,-3,M,M
2011-01-27 02:20,-3,M,M
2011-01-27 03:20,-3,SCT,M
2011-01-27 04:20,-2,BKN,M
2011-01-27 05:20,-3,FEW,M
2011-01-27 06:20,-3,FEW,M
2011-01-27 07:20,-4,FEW,M
2011-01-27 08:20,-3,M,M
2011-01-27 09:20,-2,FEW,M
2011-01-27 10:20,-1,FEW,M
2011-01-27 11:20,-1,FEW,M
2011-01-27 12:20,-1,SCT,M
2011-01-27 13:20,-1,SCT,M
2011-01-27 14:20,-1,BKN,M
2011-01-27 15:20,-1,BKN,M
2011-01-27 16:20,-2,BKN,M
2011-01-27 17:20,-1,BKN,M
2011-01-27 18:20,-2,FEW,M
2011-01-27 19:20,-3,FEW,M
2011-01-27 20:20,-4,FEW,M
2011-01-27 21:20,-5,M,M
2011-01-27 22:20,-5,M,M
2011-01-27 23:20,-6,M,M
2011-01-28 00:20,-6,M,M
2011-01-28 01:20,-6,M,M
2011-01-28 02:20,-7,M,M
2011-01-28 03:20,-6,M,M
2011-01-28 04:20,-7,M,M
2011-01-28 05:20,-6,M,M
2011-01-28 06:20,-7,M,M
2011-01-28 07:20,-6,M,M
2011-01-28 08:20,-4,M,M
2011-01-28 09:20,-2,M,M
2011-01-28 10:20,-1,M,M
2011-01-28 11:20,0,FEW,M
2011-01-28 12:20,0,FEW,M
2011-01-28 13:20,1,FEW,M
2011-01-28 14:20,1,M,M
2011-01-28 15:20,-1,M,M
2011-01-28 16:20,-2,M,M
2011-01-28 17:20,-2,M,M
2011-01-28 18:20,-3,M,M
2011-01-28 19:20,-3,M,M
2011-01-28 20:20,-4,M,M
2011-01-28 21:20,-4,M,M
2011-01-28 22:20,-4,M,M
2011-01-28 23:20,-4,M,M
2011-01-29 00:20,-5,M,M
2011-01-29 01:20,-6,M,M
2011-01-29 02:20,-7,M,M
2011-01-29 03:20,-7,M,M
2011-01-29 04:20,-7,M,M
2011-01-29 05:20,-7,M,M
2011-01-29 06:20,-7,M,M
2011-01-29 07:20,-6,SCT,BR
2011-01-29 08:20,-5,BKN,BR
2011-01-29 09:20,-5,BKN,BR
2011-01-29 10:20,-4,BKN,BR
2011-01-29 11:20,-4,FEW,BR
2011-01-29 12:20,-3,FEW,BR
2011-01-29 13:20,-3,FEW,BR
2011-01-29 14:20,-4,FEW,BR
2011-01-29 15:20,-4,SCT,BR
2011-01-29 16:20,-4,FEW,BR
2011-01-29 17:20,-4,VV ,FZFG
2011-01-29 18:20,-4,VV ,-SG FZFG
2011-01-29 19:20,-5,VV ,FZFG
2011-01-29 20:20,-5,VV ,FZFG
2011-01-29 21:20,-4,BKN,FZFG
2011-01-29 22:20,-4,FEW,BR
2011-01-29 23:20,-4,BKN,FZFG
2011-01-30 00:20,-3,BKN,FZFG
2011-01-30 01:20,-3,BKN,FZFG
2011-01-30 02:20,-3,BKN,FZFG
2011-01-30 04:20,-2,FEW,FZFG
2011-01-30 05:20,-2,SCT,FZFG
2011-01-30 06:20,-1,SCT,FZFG
2011-01-30 07:20,-2,SCT,FZFG
2011-01-30 08:20,-2,SCT,FZFG
2011-01-30 09:20,-1,SCT,FZFG
2011-01-30 10:20,-1,SCT,FZFG
2011-01-30 11:20,-1,SCT,BR
2011-01-30 12:20,-1,BKN,BR
2011-01-30 13:20,-1,BKN,BR
2011-01-30 14:20,-1,OVC,BR
2011-01-30 15:20,-1,FEW,BR
2011-01-30 16:20,-1,BKN,BR
2011-01-30 17:20,-2,FEW,BR
2011-01-30 18:20,-2,FEW,M
2011-01-30 19:20,-2,OVC,M
2011-01-30 20:20,-2,BKN,M
